mV;time
1482;5065
1479;5067
1477;5069
1478;5072
1482;5074
1485;5078
1489;5080
1490;5082
1486;5085
1479;5087
1475;5090
1475;5092
1479;5095
1481;5097
1481;5099
1480;5102
1478;5104
1476;5107
1476;5109
1476;5111
1477;5114
1478;5116
1480;5120
1480;5122
1478;5124
1474;5127
1471;5129
1470;5132
1473;5134
1476;5136
1478;5139
1479;5141
1476;5144
1474;5146
1471;5148
1470;5151
1473;5153
1478;5156
1483;5158
1486;5160
1487;5164
1485;5166
1485;5169
1485;5171
1490;5174
1496;5176
1499;5178
1502;5181
1502;5183
1500;5186
1498;5188
1495;5190
1493;5193
1500;5195
1511;5198
1518;5200
1516;5202
1509;5206
1507;5208
1502;5211
1501;5213
1505;5215
1514;5218
1517;5220
1514;5223
1507;5225
1501;5227
1497;5230
1495;5232
1497;5235
1498;5237
1498;5239
1497;5242
1493;5244
1489;5248
1486;5250
1484;5252
1486;5255
1488;5257
1488;5260
1488;5262
1484;5265
1481;5267
1477;5269
1476;5272
1477;5274
1479;5277
1479;5279
1479;5281
1477;5284
1474;5286
1472;5289
1471;5292
1473;5294
1475;5297
1477;5299
1478;5302
1475;5304
1472;5306
1470;5309
1469;5311
1471;5314
1475;5316
1478;5318
1479;5321
1478;5323
1473;5326
1468;5328
1468;5330
1474;5334
1480;5336
1480;5339
1477;5341
1473;5344
1468;5346
1464;5348
1462;5351
1461;5353
1465;5356
1467;5358
1469;5360
1468;5363
1466;5365
1464;5368
1463;5370
1465;5372
1469;5376
1473;5378
1476;5381
1478;5383
1476;5385
1475;5388
1475;5390
1476;5393
1480;5395
1482;5397
1484;5400
1485;5402
1482;5405
1480;5407
1477;5409
1477;5412
1480;5414
1482;5417
1483;5420
1483;5423
1481;5425
1477;5427
1475;5430
1474;5432
1476;5435
1478;5437
1479;5439
1480;5442
1478;5444
1474;5447
1472;5449
1471;5451
1473;5454
1476;5456
1478;5459
1479;5462
1478;5464
1476;5467
1474;5469
1473;5472
1475;5474
1478;5476
1481;5479
1484;5481
1484;5484
1483;5486
1482;5488
1483;5491
1486;5493
1492;5496
1496;5498
1499;5500
1500;5504
1498;5506
1497;5509
1497;5511
1497;5514
1501;5516
