mV;time
1460;2872
1482;2874
1493;2877
1502;2879
1496;2882
1480;2884
1469;2886
1461;2889
1467;2891
1505;2894
1542;2896
1558;2898
1544;2902
1516;2904
1496;2907
1474;2909
1458;2911
1467;2914
1480;2916
1486;2919
1478;2921
1462;2924
1453;2926
1445;2928
1446;2931
1461;2933
1471;2936
1476;2938
1472;2940
1461;2944
1454;2946
1456;2949
1475;2951
1504;2953
1512;2956
1502;2958
1494;2961
1483;2963
1468;2965
1454;2968
1456;2970
1483;2973
1507;2975
1530;2977
1547;2980
1565;2982
1575;2985
1594;2988
1581;2990
1568;2993
1550;2995
1524;2998
1506;3000
1488;3003
1473;3005
1469;3007
1472;3010
1487;3012
1508;3015
1515;3017
1515;3019
1501;3022
1491;3024
1491;3027
1496;3030
1506;3032
1523;3035
1546;3037
1568;3040
1568;3042
1543;3044
1524;3047
1507;3049
1519;3052
1532;3054
1539;3056
1542;3059
1537;3061
1527;3064
1504;3066
1490;3068
1517;3072
1553;3074
1559;3077
1543;3079
1519;3082
1506;3084
1503;3086
1516;3089
1532;3091
1545;3094
1535;3096
1545;3098
1560;3101
1551;3103
1531;3106
1508;3108
1489;3110
1489;3113
1512;3116
1533;3119
1550;3121
1552;3123
1546;3126
1556;3128
1578;3131
1593;3133
1574;3135
1533;3138
1505;3140
1488;3143
1474;3145
1483;3148
1510;3150
1543;3152
1546;3155
1558;3158
1570;3161
1552;3163
1503;3165
1473;3168
1472;3170
1503;3173
1529;3175
1541;3177
1560;3180
1568;3182
1572;3185
1560;3187
1538;3189
1520;3192
1494;3194
1484;3197
1486;3200
1482;3202
1479;3205
1486;3207
1496;3210
1505;3212
1501;3214
1493;3217
1488;3219
1483;3222
1477;3224
1481;3227
1485;3229
1503;3231
1523;3234
1535;3236
1540;3239
1536;3241
1523;3244
1504;3247
1484;3249
1484;3252
1495;3254
1494;3256
1499;3259
1499;3261
1490;3264
1477;3266
1473;3268
1472;3271
1477;3273
1481;3276
1480;3278
1480;3280
1492;3283
1535;3286
1584;3289
1588;3291
1572;3293
1543;3296
1532;3298
1520;3301
1507;3303
1496;3305
1487;3308
1473;3310
1477;3313
1492;3315
1492;3318
1488;3320
1479;3322
1476;3325
1492;3328
1504;3331
1504;3333
1499;3335
1507;3338
1509;3340
1507;3343
1521;3345
1526;3347
1503;3350
1482;3352
1476;3355
1474;3357
1490;3359
