mV;time
1506;4582
1503;4584
1502;4586
1486;4589
1474;4591
1499;4594
1512;4596
1509;4598
1490;4601
1483;4603
1502;4606
1513;4609
1509;4612
1495;4614
1487;4616
1488;4619
1494;4621
1493;4624
1485;4626
1490;4628
1500;4631
1501;4633
1488;4636
1490;4638
1502;4640
1500;4643
1473;4645
1446;4648
1457;4651
1478;4653
1488;4656
1493;4658
1492;4661
1506;4663
1511;4665
1493;4668
1501;4670
1512;4673
1500;4675
1493;4678
1498;4680
1501;4682
1493;4685
1490;4687
1485;4690
1488;4692
1499;4695
1480;4698
1445;4700
1446;4703
1471;4705
1495;4707
1484;4710
1452;4712
1455;4715
1469;4717
1497;4719
1490;4722
1474;4724
1487;4727
1505;4729
1514;4731
1505;4734
1501;4737
1509;4740
1488;4742
1429;4744
1467;4747
1511;4749
1504;4752
1483;4754
1493;4757
1496;4759
1503;4761
1520;4764
1527;4766
1509;4769
1486;4771
1484;4773
1495;4776
1467;4779
1459;4782
1471;4784
1477;4786
1496;4789
1511;4791
1516;4794
1514;4796
1495;4798
1458;4801
1442;4803
1468;4806
1499;4808
1512;4810
1513;4813
1508;4815
1504;4818
1491;4820
1492;4824
1505;4826
1496;4828
1460;4831
1470;4833
1499;4836
1500;4838
1493;4840
1493;4843
1498;4845
1514;4848
1530;4850
1525;4852
1489;4855
1472;4857
1493;4860
1502;4862
1512;4865
1508;4868
1500;4870
1457;4873
1467;4875
1506;4877
1515;4880
1478;4882
1459;4885
1443;4887
1449;4889
1461;4892
1468;4894
1493;4897
1491;4899
1497;4902
1507;4904
1497;4907
1505;4910
1512;4912
1499;4915
1476;4917
1429;4919
1420;4922
1469;4924
1505;4927
1515;4929
1509;4931
1497;4934
1498;4936
1507;4939
1507;4941
1500;4943
1505;4946
1512;4948
1502;4952
1472;4954
1420;4956
1442;4959
1493;4961
1489;4964
1501;4966
1509;4968
1480;4971
1470;4973
1479;4976
1492;4978
1492;4981
1489;4983
1488;4985
1465;4988
1465;4990
1491;4994
1509;4996
1513;4998
1509;5001
