mV;time
1488;3892
1482;3894
1478;3896
1478;3899
1474;3901
1464;3904
1470;3906
1482;3908
1489;3911
1490;3913
1490;3916
1481;3918
1466;3920
1455;3923
1453;3926
1462;3929
1472;3931
1476;3934
1477;3936
1480;3938
1482;3941
1477;3943
1467;3946
1471;3948
1475;3950
1486;3953
1500;3955
1500;3958
1479;3960
1458;3962
1450;3965
1463;3968
1476;3971
1479;3973
1476;3975
1476;3978
1476;3980
1465;3983
1460;3985
1476;3987
1484;3990
1478;3992
1475;3995
1472;3997
1463;3999
1456;4002
1448;4004
1451;4007
1468;4009
1480;4012
1486;4015
1481;4017
1477;4020
1480;4022
1476;4025
1472;4027
1483;4029
1488;4032
1489;4034
1486;4037
1472;4039
1456;4041
1451;4044
1457;4046
1480;4049
1490;4051
1491;4054
1490;4057
1481;4059
1468;4062
1457;4064
1454;4066
1460;4069
1469;4071
1483;4074
1487;4076
1473;4078
1460;4081
1458;4083
1468;4086
1479;4088
1486;4090
1491;4093
1491;4096
1482;4099
1472;4101
1470;4103
1472;4106
1474;4108
1475;4111
1476;4113
1481;4115
1482;4118
1476;4120
1469;4123
1460;4125
1464;4128
1469;4130
1472;4132
1478;4135
1476;4137
1467;4141
1466;4143
1470;4145
1476;4148
1480;4150
1487;4153
1496;4155
1497;4157
1483;4160
1475;4162
1474;4165
1473;4167
1479;4169
1489;4172
1497;4174
1489;4177
1476;4179
1470;4182
1465;4185
1472;4187
1487;4190
1492;4192
1488;4194
1480;4197
1472;4199
1468;4202
1468;4204
1468;4206
1474;4209
1482;4211
1494;4214
1503;4216
1494;4219
1476;4221
1461;4224
1459;4227
1472;4229
1485;4232
1495;4234
1498;4236
1488;4239
1478;4241
1474;4244
1469;4246
1470;4248
1478;4251
1483;4253
1489;4256
1484;4258
1478;4260
1488;4263
1495;4265
1493;4269
1491;4271
1489;4273
1495;4276
1492;4278
1478;4281
1464;4283
1456;4285
1461;4288
1472;4290
1484;4293
1491;4295
1487;4298
1472;4300
1462;4302
1463;4305
1475;4307
1487;4311
1491;4313
1497;4315
1499;4318
1492;4320
1478;4323
1475;4325
1495;4327
1512;4330
1504;4332
1495;4335
1483;4337
1473;4339
1464;4342
1460;4344
1461;4347
1470;4349
1474;4352
1477;4355
1477;4357
1475;4360
1478;4362
1478;4364
1475;4367
1482;4369
1489;4372
1495;4374
1501;4376
1493;4379
1479;4381
1472;4384
1479;4386
1494;4389
1498;4391
1500;4393
1504;4397
1499;4399
1485;4402
1470;4404
1464;4406
1467;4409
1475;4411
1480;4414
1489;4416
1500;4418
1495;4421
1483;4423
1475;4426
1486;4428
1494;4430
1502;4433
1503;4435
1494;4439
1480;4441
1470;4443
1469;4446
1486;4448
1502;4451
1506;4453
1512;4455
1506;4458
1489;4460
1476;4463
1470;4465
1496;4468
1531;4470
1544;4472
1538;4475
1521;4477
1496;4481
1487;4483
1482;4485
1483;4488
1492;4490
1499;4493
1511;4495
1517;4497
1508;4500
1490;4502
1483;4505
1483;4507
1488;4509
1487;4512
1489;4514
1495;4517
1488;4519
1483;4521
1473;4525
1468;4527
1472;4530
1477;4532
1481;4534
1488;4537
1487;4539
1480;4542
1476;4544
1479;4546
1498;4549
1503;4551
1502;4554
1500;4556
1490;4559
1476;4561
1480;4563
1483;4567
1484;4569
1482;4572
1482;4574
1489;4576
1508;4579
1515;4581
1500;4584
1477;4586
1472;4588
1479;4591
1485;4593
1487;4596
1479;4598
1466;4600
1457;4603
1451;4605
1458;4609
1471;4611
1481;4613
1490;4616
1489;4618
1483;4621
1478;4623
1470;4626
1473;4628
1482;4630
1498;4633
1519;4635
1526;4638
1505;4640
1486;4642
1480;4645
1508;4647
1542;4651
1538;4653
1519;4655
1503;4658
1482;4660
1467;4663
1455;4665
1453;4667
1472;4670
1491;4672
1499;4675
1489;4677
1469;4679
1459;4682
1452;4684
1459;4687
1469;4689
1471;4691
1472;4695
1471;4697
1459;4700
1446;4702
1439;4705
1444;4707
1469;4709
1490;4712
1493;4714
1486;4717
1483;4719
1479;4721
1468;4724
1460;4726
1472;4729
1489;4731
1487;4733
1480;4737
1475;4739
1469;4742
1465;4744
1461;4746
1462;4749
1465;4751
1468;4754
1473;4756
1468;4758
1465;4761
1471;4763
1469;4766
1464;4768
1464;4770
1464;4773
1467;4775
1472;4779
1473;4781
1473;4784
1466;4786
1466;4788
1486;4791
1495;4793
1491;4796
1479;4798
1462;4800
1450;4803
1447;4805
1449;4808
1461;4810
1473;4812
1483;4815
1480;4817
1472;4820
1460;4823
1449;4825
1451;4828
1463;4830
1474;4833
1486;4835
1492;4837
1479;4840
1463;4842
1461;4845
1468;4847
1475;4849
1474;4852
1474;4854
1476;4857
1473;4859
1466;4862
1460;4865
1457;4867
1468;4870
1480;4872
1480;4875
1474;4877
1466;4879
1462;4882
1471;4884
1472;4887
1471;4889
1475;4891
1489;4894
1506;4896
1502;4899
1480;4901
1461;4903
1451;4907
1454;4909
1465;4912
1473;4914
1476;4916
1472;4919
1462;4921
1455;4924
1455;4926
1466;4928
1472;4931
1476;4933
1493;4936
1501;4938
1492;4941
1487;4943
1483;4945
1481;4948
1482;4951
1482;4954
1486;4956
1496;4958
1499;4961
1488;4963
1470;4966
1469;4968
1476;4970
1478;4973
1481;4975
1481;4978
1477;4980
1486;4982
1486;4985
1477;4987
1478;4990
1483;4993
1488;4995
1497;4998
1497;5000
1491;5003
1475;5005
1470;5007
1480;5010
1482;5012
1481;5015
1486;5017
1486;5020
1479;5022
1472;5024
1468;5027
1483;5029
1498;5032
1507;5035
1517;5037
1509;5040
1488;5042
1472;5045
1473;5047
1486;5049
1505;5052
1520;5054
1518;5057
1495;5059
1478;5061
1467;5064
1463;5066
1469;5069
1478;5071
1482;5073
1482;5076
1476;5079
1471;5082
1475;5084
1477;5087
1483;5089
1488;5091
1490;5094
1499;5096
1516;5099
1519;5101
1508;5103
1485;5106
1475;5108
1480;5111
1485;5113
1486;5115
1481;5118
1475;5121
1474;5124
1467;5126
1470;5128
1484;5131
1492;5133
1494;5136
1498;5138
1493;5140
1475;5143
1462;5145
1463;5148
1479;5150
1489;5152
1497;5155
1507;5157
1501;5160
1488;5163
1478;5166
1482;5168
1486;5170
1481;5173
1483;5175
1487;5178
1488;5180
1483;5182
1472;5185
1461;5187
1467;5190
1483;5192
1504;5194
1508;5197
1493;5199
1474;5202
1466;5204
1469;5207
1482;5210
1508;5212
1519;5215
1510;5217
1494;5219
1478;5222
1469;5224
1467;5227
1474;5229
1473;5231
1475;5234
1484;5236
1504;5239
1504;5241
1485;5244
